"Data Source","World Development Indicators",

"Last Updated Date","2017-08-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Haiti","HTI","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1031","1043","1055.2","1056.6","1071.7","1075.8","1091.9","1049.7","1112.5","1097.3","1117","1148.7","1066.4","1175.4","1117.7","1238.9","918.8","803.9","964.6","1016.2","1046.7","1039.6","1044.3","1041.1","1009.7","991.2","969.7","957.7","972.3","1026.7","987.7","976.1","947.5","923.9","926","974","1004.1","913.6","969.4","931.8","826.5","920.4","920.8","933.8","956.8","962.9","959.8","961.1","994.6","975.5","980.2","1077.3","1059.9","1008.5","","",
"Hungary","HUN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1857.5","2042.3","2041.6","2111.7","2320.6","2401.7","2491.5","2576.3","2986","2538.2","3132","3339.8","3593.6","3825.8","3902.7","3686.2","4106.5","4460.4","4131.9","4806.1","4619.6","5177.9","4734.3","5401.2","5158.8","4960.8","4980.3","5224.6","5472.8","4520.8","5486.2","3646","3085.3","3968.9","4064.2","3999.6","4785.7","4554.2","4706.2","3632.7","4884.9","3963.2","3038.9","5589.9","5526.6","5097.3","3492","5800.2","4715.2","4719","5105.1","3761.1","4831.5","5897","","",
"IBRD only","IBD","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1155.61631826591","1218.7785735017","1290.62532243236","1331.47123673866","1336.49221189673","1390.63249563816","1469.36434158404","1464.13951932446","1481.1132050347","1594.06652194288","1656.12317103481","1629.19534081347","1681.14493875202","1729.68426548663","1811.57290527888","1839.08235286847","1849.76049790838","1979.51991585721","1996.42984211997","2034.23927045204","2120.70096668893","2243.11639955283","2336.98999676365","2460.65347790288","2424.18205021033","2463.13081949584","2487.96605968429","2554.29405833063","2636.41387680981","2742.31330764155","2759.31813425052","2576.4443676641","2645.59127800454","2619.88959528296","2664.45043011945","2773.39331951236","2874.66496644164","2911.00871525647","2958.61695686","2858.43733674804","3006.01192584435","2994.46910012457","3017.18027716593","3154.12392292944","3164.78927360615","3248.17490171989","3279.78318790526","3503.00914902873","3439.77046395256","3510.33317501519","3689.49562222923","3685.80192374074","3851.08401300233","3900.44279682462","","",
"IDA & IBRD total","IBT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1120.81110861787","1169.92842814565","1232.712334238","1266.15851853951","1263.63586953319","1302.22331823141","1378.4492078998","1380.99495710101","1389.60723841758","1479.14773391814","1531.94116829837","1516.47042297821","1557.70053322589","1612.66183415679","1690.45395207275","1706.41356767314","1720.98050662706","1830.54160375634","1849.34856373634","1893.71667575108","1979.67700235083","2068.3798249177","2148.21106557999","2228.89788210511","2196.88836327282","2223.89276660517","2236.46084174815","2289.6649082042","2345.7095954764","2426.63232104338","2433.03695885729","2332.02296808074","2397.60161069135","2345.49376590773","2395.60579804537","2493.15842906262","2553.67499322338","2586.09661471788","2642.05818606703","2578.48892746575","2698.12348336398","2683.84081031065","2674.93510799631","2817.24084169842","2803.2433344017","2891.49741776653","2928.07747914831","3089.78215597584","3074.87184136675","3107.14249986943","3240.19597504928","3260.22756304561","3370.82765582995","3410.42201163205","","",
"IDA total","IDA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","979.206606506193","976.930376815757","1004.48040089522","1008.31912502336","984.281803993196","942.81888155869","1024.25438226724","1047.60005725928","1046.891285908","1042.57877170495","1041.01430878705","1054.81409024051","1064.00889873645","1141.75112359256","1190.4193699265","1168.4055099601","1192.83628091238","1214.11190209948","1229.03405425119","1324.91398725474","1397.18265531662","1362.0824511537","1382.92949410333","1308.03844865453","1356.63269160006","1374.61119069258","1336.52824191303","1392.37863469644","1377.68874745475","1371.7347111784","1371.66032885487","1361.4285683973","1442.16120851903","1356.85234388656","1440.41361473869","1502.15824252629","1441.2887617157","1509.31369002991","1584.7057360115","1627.91033467864","1658.04526315821","1666.70054513024","1651.88149926031","1726.88987400388","1735.4468652828","1836.20508293554","1866.63364836665","1876.02828855121","1973.63764508051","1973.33896921138","1927.4711764762","1995.74932098689","1969.23654915615","2025.74227643268","","",
"IDA blend","IDB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","819.642042489156","841.307604075687","838.697356726265","818.482480984717","801.820052905061","757.561126515352","850.56755574737","910.979523558358","883.135873598631","957.833105181369","972.565703741027","1031.68675273298","970.09122416846","1169.68853968656","1209.7257632121","1138.18788815755","1260.59409427119","1221.21311804196","1291.8977335658","1325.72478806863","1600.05440518787","1559.30280164087","1504.11879151347","1353.49175718562","1472.59565145539","1509.31259239389","1366.04557226385","1500.18447402728","1489.21664842041","1424.85719917366","1385.62056747269","1452.29769657799","1518.77794406973","1447.67090534857","1536.26028122272","1574.81136529589","1567.70374858671","1632.84953892916","1655.08597874267","1687.50774359838","1702.41343099953","1706.50369123471","1755.34821407974","1859.64324859352","1920.40326910456","1938.46960021924","1930.41607394167","2007.15586906252","2094.44495949916","2034.14886683833","1981.52634849375","1965.81993838235","1971.55879999333","2074.72802392679","","",
"Indonesia","IDN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1541.7","1553.5","1501.9","1512.8","1559.8","1514.3","1549.3","1808.5","1944.1","2000.8","2081.7","2152.4","2127.2","2280.3","2307.3","2472.6","2424.5","2493","2622.4","2865.7","3022.1","3332.1","3320.3","3379.4","3513.3","3476.2","3604.7","3568.3","3778.6","3800.2","3862.1","3817.1","3916.3","3865.5","3842.8","3944.9","4011.4","3816.9","3895.7","4026.4","4044.9","4169.5","4248.1","4274.5","4311.3","4365.8","4464.8","4694.3","4812.7","4877.6","4886.3","5082","5085.4","5095.5","","",
"IDA only","IDX","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1047.29832864762","1034.07268375465","1073.55225369674","1089.77392507252","1066.71444787512","1019.65495184327","1096.4544069847","1108.3236051582","1128.40558321288","1080.75372739559","1071.38754177351","1063.92017125603","1107.90067002084","1129.83200114176","1182.91521687956","1180.81442962894","1167.60835819484","1211.54962349313","1206.09689037749","1324.61325515894","1330.68920968642","1294.46224409726","1339.76447415436","1290.54067421152","1312.52499066399","1316.78388248626","1323.24598921819","1348.5282214266","1329.55473012726","1347.61968059157","1365.18570933156","1319.54557259486","1405.14222869172","1314.47963049269","1394.43501332246","1468.38578603149","1381.77157044337","1452.59514932868","1552.50945511722","1599.93920354045","1639.5171176244","1649.66915425783","1610.3858653055","1669.05478691596","1661.75350592139","1792.86330499714","1839.76675418659","1823.68151855304","1930.71525317816","1951.40139428261","1908.27642432639","2006.44710136319","1968.41704918485","2007.74372421732","","",
"Isle of Man","IMN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","947.3","929.7","965.8","993.6","854.4","864.2","993.7","1036.6","1053.7","1134.8","1136.1","1107.8","1152.8","1074.5","1260.8","1198.7","1331.1","1370.2","1222.3","1350","1398.8","1346.4","1564.4","1563.8","1592.2","1585.4","1583.7","1775.8","1916.4","1891.2","1926.3","2024.8","2084.9","2115.5","2111.7","2181","2228.6","2248.4","2313.7","2294.2","2423.1","2187.3","2399.4","2350","2411.6","2446.5","2583.3","2637.9","2580.8","2676.4","2860.7","2963.5","2961","2984.1","","",
"Not classified","INX","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","3141.5","3330.8","3125.6","2929.2","3111.2","3270","3563.8","4002.5","3920.2","3633.8","4090.2","3846.7","3690","4140.7","4070.2","3581.5","4920.8","4558.6","4778.7","4650.5","4771.1","5279.3","5035.9","6179.4","5238.2","5363","6286.3","6411","5996.3","6577.4","6550.2","6831.7","5801.3","6079.2","6668","7433.6","6385.5","6343","7170.3","7840.8","7627.5","6597.2","7157.6","8158.5","7015","7465.2","7188.8","7589.6","6886.8","7454.8","8440.5","6743.5","7801.1","8471.9","","",
"Iran, Islamic Rep.","IRN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","849.9","883.6","857.4","850.2","882.1","883.6","879.8","875.1","884.2","884.7","821.9","917.9","924.8","908","1052.9","1220.4","1143.4","1200.6","1234.9","1066.9","1020.9","1196.8","1092.8","1201.3","1223.3","1357","1302.7","1287.1","1140.3","1445.3","1508","1615.4","1638.9","1816.7","1890.3","1845.9","1859.8","2159.6","2047.8","1833.3","1931.3","2274.5","2382","2415.1","2299.4","2575.3","2451.8","1881.1","2278","2302.8","1712.5","1743.4","1845.5","1868.7","","",
"Iraq","IRQ","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","905.8","951.4","787.8","747.8","808.9","780.2","830","1196.1","1142.8","1012.2","1078","1443.1","941.7","893","679.4","974.3","962.3","772.7","767.6","825.9","902.2","876.9","734.9","1015.9","985.1","821.2","891.7","1052.2","920.9","1061","799.6","755","706.1","792.5","801.2","899.7","799.9","864.8","590","363.2","692.7","1306.4","1209.8","1191.6","948.1","1329.2","1264.8","1403.5","1774.5","1697.1","1798.5","2318.9","2251.4","2099.3","","",
"Iceland","ISL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1108","1160.1","1056.5","2044.4","1852.8","1052.7","2060.8","1481.3","1348.4","1186.3","1791.6","2642.5","2278","2353.8","2179.7","1790.8","1911.2","1530","1249.7","2316.6","1954.7","1669.5","3261.2","1638.9","2240.5","2460","3566.7","2846.6","2776.5","3486","2644.1","3266.9","3014.9","1885.6","3133.7","2797","1969.2","2470.1","1668.4","2443.3","2455.6","2690","3306.5","3066.7","2952","2398.5","2752.6","2439.5","3175.1","3036.7","3400.7","3898.9","3845.9","4355.8","","",
"Italy","ITA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2181.5","2225.3","2115.2","2243","2399.3","2399.8","2628.8","2527.1","2676.1","2754.7","2963.1","2926.8","2983","3157","3302","3206","3198.7","3437.5","3435","3521.1","3686.7","3585","3526.6","3927.2","3739.3","3855.4","3920.1","3807","3702.7","3944.9","4366.3","4707.4","4850.9","4675.3","4667.4","4948.3","4747.6","5078.2","5047.4","4993.9","4821.4","4959.2","4307.2","5444.4","5361.4","5316.1","5174","5353","5086.9","5322.5","5677.2","5315.1","5264.6","5709","","",
"Jamaica","JAM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","868.3","1042.2","1105.7","1227.3","1244.8","1065.8","1221.2","932.9","1236.4","1368","1282.8","1106.2","1158","1552.6","1871.1","1844.4","2156.8","1699.7","1560.1","1785.2","1655.2","1569","1907.9","2041.5","1856.8","1359","1355.8","1603.1","1295.7","1115.7","1285.1","1493.5","1572.8","1405.8","1362.3","1374.5","1159.8","1149.6","1220.5","1146.8","1209.1","1179.8","1230.3","1185.4","1287.1","1230.3","1223.1","1293.4","1311","1267.4","1345.3","1282.6","1207.1","1139","","",
"Jordan","JOR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","550.7","381.7","353.5","1010.7","1024.6","446.3","758.8","395.9","910.4","226.5","657.3","864.2","425.2","915.4","363.7","422.9","432.6","369.1","151.3","932.7","477.8","478.6","829.2","538.1","615.2","617.7","918.6","1010.6","914.5","1220","985.5","1294.6","1743.3","1352.5","997.8","1196.1","1076.7","1182.8","3011","1726.3","1373.5","1293.6","1417.9","1310.7","1524.9","966.6","733.9","1145.1","1244.1","1962.6","1904.1","1556.3","1676.4","1455.5","","",
"Japan","JPN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","4173.5","4339.6","4224","4318.4","4398.2","4509.3","5136.6","5227.3","5072.2","5125.4","4917","5507.2","5748.1","5630","5933.3","5276.2","5931.6","5897","5705.6","4843.2","5206.9","5308.4","5300.5","5957.7","5847.2","5898.9","5683.5","5469.2","5673.7","5846.3","5415.6","5876.7","4429.4","6448.6","6003.2","6154.6","6061.5","5809.5","5998.9","6256.7","6107.1","6085.5","5451","5942.3","6154","5852.4","6062.1","6262.4","5919.5","5853.6","6012.3","6134.3","6105.4","6080.5","","",
"Kazakhstan","KAZ","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1338.4","988.6","839.5","580.7","722.8","871.3","561.1","1303.8","942.8","1216.6","1145.9","1077.7","884.7","997.5","1170.1","1327.4","1008.5","1249.4","804.1","1688.6","762","1165","1172.9","","",
"Kenya","KEN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1244.7","1206.7","1249.7","1199.6","1143","1139.9","1235.3","1286.7","1303","1278.2","1270.2","1286.5","1306.3","1352.2","1396.8","1582.8","1550.8","1409.5","1282.7","1241.7","1561.6","1962.7","1675.9","1343.1","1633.8","1886.2","1568.5","1745.6","1723","1561.8","1712.4","1661.1","1461.2","1918.2","1753.1","1402.6","1397.2","1590","1427.7","1375","1639.6","1488.3","1594","1805.7","1646.1","1646.4","1773.1","1417.5","1242.8","1710.1","1514.6","1744.8","1661.5","1627.6","","",
"Kyrgyz Republic","KGZ","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2782.6","2471.6","1813.2","1630.8","2158.2","2373","2493.5","2483.6","2669.3","2866.9","2665.4","2774.2","2876.5","2677.9","2550.6","2512.9","2380.2","3034.3","2610.5","2603.1","2367.1","2904","2276.3","","",
"Cambodia","KHM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1126.5","917.8","1194.7","1183.7","1063.9","1106.1","1219.9","1397.2","1280.7","1589.8","1445.5","1378.9","1285.1","1146.3","1199","1113.7","1016.9","1014.1","716.1","1179.8","1123.4","1193.3","1253.5","1281.1","1239.3","1371.7","1314.2","1355.2","1427.2","1362.1","1390.6","1315.9","1301.2","1481.1","1778.9","1800.9","1761.4","1777","1933.5","2133.6","2092.6","1922","2160.6","2024.8","2508.7","2533.1","2677.3","2804.8","2938.6","3015.7","3021.5","3177.8","3244.1","3318.8","","",
"Kiribati","KIR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","3197.2","2794.1","2928","3248.8","3036.7","3537","3265.4","3190.6","3764.8","3720","3871.7","3885","4056.9","4077.1","4407.1","4859.6","5239.7","5667.6","5727.9","4055.9","5173.4","5416.6","5529.1","5715.7","5798.5","5876.2","5585","6142","6086","5853","5735.4","6031.3","5422.3","5941.4","5851.2","6487.7","6657.6","6097.8","6395.8","6435.7","6560.5","6087.3","5851.5","6496.7","6376.1","6299.9","6035.3","6630","6745.3","6202.1","6292.5","6138.3","6478.8","6617.9","","",
"Kuwait","KWT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","1500","1666.7","2000","2000","2000","2666.7","2250","2000","2133.3","2076.9","2977.3","3125","3188.4","3059.3","3060.6","3046.9","3019.5","5260.6","5672.1","5552.8","5274.7","3577.4","3652.7","86.1","5597.2","5728.8","5840.9","6425.1","6245","3362.9","2318.4","2258.9","2323.8","2016.3","2424.7","2647.4","2508.9","2753.1","3025","3313.7","2913.8","7852.8","10636.8","10965.3","10186.5","10663.5","21844.7","","",
"Latin America & Caribbean (excluding high income)","LAC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1277.10250620195","1342.34789346049","1311.54802930747","1386.98283722863","1363.36602072304","1362.64316610856","1426.58884337576","1342.56039525796","1413.82875653206","1531.33521830186","1491.3873106487","1439.93665891021","1615.7964051497","1662.70798815065","1633.25819141034","1640.98273858358","1695.15927943549","1717.68840750126","1722.96292436282","1797.48928817567","1997.82861294116","1985.27745127747","1982.39334501752","2089.05871807471","2131.15981898615","2017.64291326165","2079.61652449107","2066.80401179857","2075.3262202592","2062.63052701258","2110.44952679059","2393.3718028566","2500.04116727452","2397.59689938594","2536.97843006845","2527.5742836698","2626.25472860432","2808.75689795332","2777.47777661794","2825.70654298323","3008.2756717619","2897.98470884374","3146.37196148029","3124.35481084957","3137.65891138376","3193.38099390124","3498.36443690651","3638.59856699502","3308.08093384008","3805.41124547222","3760.71138118576","3943.73659922096","4148.02581268105","4151.14126613002","","",
"Lao PDR","LAO","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","884.1","877.1","877","812.5","819.5","820.8","855.2","1188.1","1357.6","1365.7","1229.9","1240.6","1338.7","1327.9","1343.8","1248.6","1242.3","1241.7","1252.4","1422.3","1530.2","1466.8","1563.9","1982","2069.2","2221.2","2192.9","1873.7","2311.1","2268","2186.6","2611","2242.8","2555.2","2492.7","2523.3","2719.1","2687.6","2899.8","3017.7","3094.4","3244.5","3116.7","3261.4","3577.2","3634.4","3837.3","4015.5","4170.1","3831.5","4043.3","4081.7","4195.6","4507.8","","",
"Lebanon","LBN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1067.5","1163.1","1161.9","956","829.8","1067.2","1072.4","746.6","801","932.8","871.5","1222.1","1073.6","1416.5","1253","967","1123.1","1023.5","913.5","1168.9","1261.5","1252.9","1128.4","1192.5","1338.9","1501.5","1824.6","1838.9","1960.8","1878.3","2024.9","2099.9","2154.6","2067.9","2568.9","2449.7","1639.1","1943.3","1738.3","2414.9","2911.7","2467.5","2371.9","2727.3","2703.1","2684.8","2189.7","2687.7","2618.9","2622.2","2571.6","2599.4","2588.2","2619.9","","",
"Liberia","LBR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","575","571.4","523","509.8","525.3","1060.2","1059.7","1085.7","1108.8","1233.8","1234.6","1235.3","1236.3","1233.8","1199","1225","1242.7","1257.7","1238.8","1233.5","1281","1352.4","1230.3","1286.7","1252.5","1235.5","1262.3","1276.6","1166.1","1028.6","909.1","916.7","1083.3","1111.1","1124","1249.3","1245.6","1293.4","1277.2","1278","1115.4","916.7","833.3","916.7","1290","1261.5","1448.8","1553.4","1183.5","1178.6","1194.7","1298.1","1309.2","1321.6","","",
"Libya","LBY","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","214.7","221","255.3","235","341.9","319.9","292.4","242.3","326","219.6","229.8","581.1","627.1","398","472.4","463","286.8","435.4","351.7","386.9","550.2","769.6","756.9","579.9","595","672.1","620.8","659.9","665.7","674.5","700.9","702.3","696.2","675.7","678.5","678","836.9","705.7","652.1","637.1","619","631.3","619.3","619.3","622.8","622.6","623","621.7","634.1","669.7","661.2","675.5","661.7","672.8","","",
"St. Lucia","LCA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1250","1250","1250","1500","1250","1500","1500","961.5","892.9","840","714.3","750","632.7","700","700","700","700","700","700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1271.92921482157","1334.1793412716","1308.55982602927","1387.82550584829","1361.99900607109","1366.01952056329","1429.09623942446","1347.17697731887","1412.76312415759","1533.12723818617","1494.77426071715","1445.28930083403","1611.35255929036","1662.05102990554","1627.23031364781","1632.07008709032","1695.08727603872","1713.53770989784","1729.04431123546","1800.22539291331","1997.18310169948","1988.82449679063","1984.85080076741","2097.18337809152","2140.78014409841","2036.93863962721","2098.61647107709","2094.07452290186","2111.22367119796","2091.41449050075","2141.65754935955","2422.90810187598","2523.62101032779","2428.74372033645","2568.98304023508","2560.51152116691","2657.7338370658","2845.81511672885","2805.58980701171","2855.20013195873","3035.97498400016","2933.03504710044","3183.8401621537","3173.08685537843","3188.26994817072","3243.69154126748","3528.42226268543","3667.14016927285","3349.36403094081","3845.20442810363","3806.80109861779","3961.62474407843","4180.12558396292","4168.95655999065","","",
"Least developed countries: UN classification","LDC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1072.52891381935","1036.64525369996","1087.27966221058","1106.09785544178","1074.88261369576","1024.56715006004","1103.95159443679","1121.23700286343","1140.97369372512","1117.60082198732","1087.68047268301","1058.13941544446","1147.1833488704","1134.18262697918","1208.03055000993","1198.34038960988","1197.98361931295","1230.87256022791","1236.68247874476","1325.31096487423","1330.1572957541","1318.54968667546","1366.48645608271","1322.27420665457","1327.36354552292","1318.30692276281","1343.86370436864","1329.07025256111","1388.35093310038","1379.62821907957","1382.81835854893","1308.73007039756","1373.71410499448","1286.77466872922","1369.22331640266","1436.33915691812","1364.80219444147","1429.87703422291","1555.92387821513","1600.83111889805","1596.73388614402","1615.22890638366","1570.44095180922","1636.55376347588","1632.1485336774","1758.96442982651","1822.051635083","1834.80716491902","1902.46174627614","1938.0514396459","1884.76775274441","1998.59534605577","1943.39652386373","2000.90288678213","","",
"Low income","LIC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","931.210746417555","936.716570514311","936.094659849121","971.778944463432","940.268612189157","939.407651795945","980.353097492137","958.965653533024","1015.97836121605","981.913792178454","1000.65777476615","1000.13148167796","1038.02751632749","1072.06791468741","1109.93359649966","1124.5247608477","1092.20924485047","1104.55153995246","1123.66687383058","1132.14246732841","1174.11794388499","1094.34146873203","1120.37525971926","1093.35020071277","1161.43393830422","1134.65524308858","1125.4473477698","1172.88108963552","1176.20059605989","1119.56087510447","1200.04634862981","1060.81709131567","1163.99034375667","1073.91707516958","1036.84145901412","1105.64118647277","1065.11077460198","1113.26339393798","1151.57086359345","1084.40123399316","1150.62876883456","1159.35214584952","1113.99268501586","1142.20687965028","1190.59097488692","1254.20426281519","1251.61303224022","1248.43978738396","1339.13746837256","1393.13605542599","1345.99189207643","1449.0706427914","1440.20630258051","1486.06370261568","","",
"Liechtenstein","LIE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1765.4","1869.1","1848.4","1917","1681.6","1732.9","2038.5","2283.1","2426.8","2154.7","1939.2","1966.8","1843.5","1885.8","1752.8","1812.1","2022.8","2144.1","2337.7","2501.1","2547.9","2755.3","3065.6","2632.8","2960.6","2990.5","2997.4","2917.1","2880.8","2965","2925.8","2957.7","3024.2","2902","3052.6","3008.5","3143.2","3400.1","3192","3338.2","3424.9","3405.1","3282.6","3563.7","3467.2","3579.8","3727.9","3616.7","3790.6","3974.3","3520.8","3582.9","3833.5","3801.9","","",
"Lower middle income","LMC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1044.6341090929","1064.17513088464","1088.79934097833","1100.27568976746","1019.4110503491","996.126314984845","1102.84433107159","1172.2181726496","1173.79804216163","1238.7628608173","1249.33867992673","1240.88688965374","1255.80823308668","1262.60596430498","1376.94282032227","1349.18837783605","1418.22543196958","1469.71978584718","1408.08569797419","1540.47517354353","1602.39231652113","1616.45854614578","1727.53705239457","1717.56638732713","1753.23687589657","1778.262762538","1750.52438406249","1894.96371033678","1974.6102855546","1989.53496368981","2004.6942688546","2102.94387790153","2190.4378160629","2143.96985469388","2179.059073492","2229.44736951361","2236.88406725067","2260.64668507547","2336.54674915109","2366.67953200398","2492.72057167414","2433.37288635703","2493.82093960296","2587.7569987104","2560.70351680611","2633.52954285936","2693.76835300231","2857.97179479756","2875.20209931281","2883.17165472869","3014.8733889223","3091.77636042248","3114.8847635868","3164.82473923866","","",
"Low & middle income","LMY","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1109.63362827119","1165.22580099491","1227.31238110423","1263.79346036181","1253.9791332988","1294.41448710382","1370.41003795418","1368.85607539112","1379.15905929505","1474.36235545381","1520.16253182288","1502.3239813603","1541.71135589851","1594.54944921322","1682.65042871208","1696.63741107443","1715.17641244324","1821.40071698982","1849.84544671855","1892.23518774348","1977.52091267748","2062.77704019885","2142.49853185241","2219.42514633606","2188.41673015127","2213.37687614585","2223.64225260472","2281.25513098268","2331.99410364074","2413.38850009283","2426.71342403202","2335.4581995661","2397.48863695627","2343.45979234457","2380.01507263935","2479.18157492581","2540.85287030269","2572.2072154204","2632.03736836028","2573.53535988293","2686.7358688009","2669.11857675746","2668.02202570545","2799.14755963841","2789.71828891197","2889.76496783876","2917.34672436109","3080.78032638492","3060.95061906335","3095.39129805586","3230.28255786414","3250.3048549805","3358.89684123233","3394.58102956011","","",
"Lesotho","LSO","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","836.2","814.7","813.3","809.6","756.2","799.3","747","680.2","680.4","605.5","622.8","375.1","588","909.5","703.1","640.1","1507.7","1402.2","1139.5","959.8","830.9","664.4","679.8","648.9","720.6","679.4","601.8","831","919.4","1036.9","460.3","612.1","972.6","818.2","776.4","1183.6","1015.8","1353.3","943.3","718.8","995.5","736.3","609.1","595.5","686.9","522.5","435.6","390","421","909.1","663.1","238.4","764.4","637.1","","",
"Late-demographic dividend","LTE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1300.70397130549","1405.36697313923","1519.64133254669","1589.99686489407","1700.29893812842","1771.04296626821","1824.39244962487","1839.64075035168","1813.03646954919","1967.92365487462","2036.45099593984","2000.96419039538","2116.58095759185","2206.66448315719","2227.77709882146","2292.95663820564","2215.36610035963","2418.08223304386","2545.38003782627","2541.51582983465","2624.6108840623","2877.51406621156","3054.27779810253","3230.55183898277","3150.0921647973","3186.90011776073","3215.0210419607","3240.66618632451","3324.69398975822","3502.46753049973","3501.08331829557","2860.50521405487","2913.1741559876","2885.24080833429","2981.48729702467","3157.31943653867","3255.32706051404","3345.04339866215","3413.93028097694","3179.39805537852","3387.01490531921","3399.18362315253","3408.97934301705","3581.31628040388","3551.23511039213","3687.77825653367","3681.44254040734","3896.98088113477","3855.87892173256","3956.15639432441","4125.33219364274","4063.63042734905","4284.23167543452","4350.76890452959","","",
"Lithuania","LTU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1938.6","2106.9","1757.7","1857.7","2422","2532.7","2450.8","2022.5","2709.5","2505.3","2765.9","3037","3254.9","2940.2","1929.4","3007.1","3348.2","3449.6","2763.2","3029.6","4015.3","3687.8","3975.2","","",
"Luxembourg","LUX","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5328.8","5142.3","5748","5677.9","6396.6","5634.8","5596.8","5202.9","6106.4","6202.1","5593.3","5193.2","5522.7","5967.4","5935.5","","",
"Latvia","LVA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1641.2","1774.4","1851.8","1718.1","2163","2170.2","2108.4","1964.4","2273","2160.7","2543.3","2193.4","2447.4","2802.9","2264","2941.6","3104.4","3074.9","2866.7","2729.5","3767.5","3368.1","3486","","",
